Date,Description,Unit,Day1,Day2,Day3,Day4,Day5,Day6,Day7,Day8,Day9,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31,Day32,Day33,Day34,Day35
Aug-24,"BTG steam flow & DM make up
(Totalizer)",TG-2 (Steam Totalizer),18287968,18291280,18294992,18298772,18302610,18305868,18309500,18313322,18316908,18320516,18324278,18328036,18331666,18335528,18339608,18343254,18347066,18350976,18354788,18358604,18362460,18366248,18370014,18373706,18377078,18380624,18384254,18388018,18391806,18395726,18399596,,155.0388888888889,17586616,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",TG-3 (Steam Totalizer),11650622,11653138,11655493,11657859,11660256,11662754,11665205,11667634,11670139,11672552,11675026,11677492,11680049,11682752,11685499,11688112,11690751,11693518,11696268,11698932,11701699,11704335,11707025,11709663,11712168,11714667,11717276,11719935,11722584,11725228,11727882,,107.30555555555556,11167660,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-1 (Steam flow),3365987,3366664,3367229,3367807,3368448,3369070,3369693,3370356,3370997,3371650,3372311,3372967,3373645,3374309,3374907,3375169,3375813,3376470,3377168,3377808,3378470,3379167,3379825,3380515,3381184,3381835,3382497,3383173,3383855,3384539,3385243,,26.744444444444444,3240996,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-2 (Steam flow),3363686,3364339,3364921,3365507,3366139,3366764,3367392,3368038,3368662,3369294,3369940,3370592,3371245,3371894,3372508,3373121,3373767,3374422,3375105,3375747,3376396,3377058,3377723,3378390,3379024,3379651,3380296,3380967,3381645,3382303,3382990,,26.811111111111114,3236502,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-3 (Steam flow),3381311,3381980,3382556,3383151,3383782,3384408,3385042,3385687,3386316,3386946,3387588,3388239,3388910,3389573,3390185,3390757,3391392,3392056,3392747,3393398,3394059,3394725,3395383,3396064,3396723,3397367,3398013,3398653,3399320,3399981,3400646,,26.854166666666668,3257847,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  1-4 (Steam flow),3368987,3369611,3370151,3370728,3371341,3371601,3371750,3372382,3373004,3373627,3374253,3374891,3375541,3376179,3376612,3376993,3377620,3378284,3378942,3379585,3380235,3380892,3381550,3382190,3382814,3383451,3384081,3384728,3385370,3386017,3386681,,24.575,3250589,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-3 (Steam flow),3276949,3277617,3278260,3278895,3279578,3280233,3280905,3281557,3282210,3282881,3283557,3284226,3284914,3285583,3286199,3286841,3287505,3288188,3288891,3289557,3290236,3290918,3291508,3292115,3292702,3293321,3293984,3294657,3295297,3295983,3296666,,27.384722222222223,3149916,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-4 (Steam flow),3222512,3223180,3223848,3224510,3225189,3225879,3226556,3227217,3227896,3228577,3229273,3229972,3230686,3231379,3231899,3232336,3233002,3233698,3234414,3235079,3235758,3236471,3237066,3237675,3238277,3238900,3239563,3240229,3240857,3241535,3242241,,27.40138888888889,3093083,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-1 (Steam flow),3147034,3147668,3148317,3148958,3149605,3150236,3150881,3151516,3152151,3152833,3153510,3154175,3154855,3155500,3156137,3156777,3157430,3158108,3158778,3159458,3160141,3160821,3161513,3162184,3162828,3163474,3164129,3164782,3165441,3166104,3166763,,27.40138888888889,3029592,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-2 (Steam flow),3192593,3193258,3193926,3194576,3195253,3195913,3196562,3197234,3197881,3198558,3199254,3199924,3200624,3201277,3201915,3202561,3203238,3203934,3204652,3205343,3206048,3206767,3207454,3208140,3208813,3209477,3210164,3210846,3211510,3212208,3212891,,28.191666666666666,3065960,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-3 (Steam flow),3274974,3275622,3276295,3276952,3277628,3278307,3278948,3279602,3280259,3280938,3281627,3282305,3283003,3283650,3283915,3284568,3285238,3285911,3286584,3287257,3287926,3288605,3289281,3289938,3290580,3291219,3291879,3292531,3293173,3293833,3294507,,27.129166666666666,3152106,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  3-4 (Steam flow),3247945,3247945,3247945,3247945,3247946,3247946,3247946,3247946,3247946,3247946,3247946,3247946,3247947,3248567,3249207,3249858,3250528,3251207,3251901,3252583,3253269,3253965,3254656,3255327,3255737,3256386,3257044,3257693,3258343,3259016,3259688,,16.309722222222224,3123478,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-1 (Steam flow),3339138,3339828,3340559,3341239,3341950,3342663,3343364,3344065,3344781,3345494,3346213,3346937,3347671,3348358,3349043,3349739,3350464,3351213,3351932,3352647,3353368,3354030,3354715,3355381,3356039,3356747,3357453,3358161,3358875,3359600,3360335,,29.44027777777778,3206200,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  2-2 (Steam flow),3147564,3148252,3148920,3149587,3150276,3150977,3151660,3152319,3152994,3153674,3154370,3155070,3155770,3156472,3157118,3157752,3158441,3159150,3159848,3160515,3161187,3161863,3162443,3163012,3163394,3163873,3164507,3165168,3165823,3166489,3167173,,27.23472222222222,3029265,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-1 (Steam flow),3076478,3077128,3077783,3078437,3079096,3079765,3080425,3081072,3081694,3082282,3082894,3083533,3084222,3084847,3085472,3086113,3086775,3087477,3088154,3088815,3089518,3090170,3090883,3091559,3092201,3092836,3093492,3094146,3094807,3095491,3096184,,27.369444444444444,2950450,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-2 (Steam flow),3179892,3180513,3181153,3181800,3182449,3183109,3183757,3184399,3185011,3185555,3186145,3186769,3187442,3188059,3188685,3189338,3190000,3190708,3191399,3192061,3192762,3193420,3194113,3194777,3195396,3196017,3196665,3197323,3197987,3198665,3199332,,27,3054888,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-3 (Steam flow),3057578,3058178,3058801,3059408,3060053,3060695,3061326,3061967,3062585,3063028,3063629,3064241,3064888,3065489,3066097,3066715,3067369,3068014,3068697,3069338,3070009,3070662,3071339,3071994,3072636,3073263,3073895,3074546,3075196,3075856,3076524,,26.313888888888886,2936150,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",BOILER  4-4 (Steam flow),3035551,3036173,3036825,3037449,3038105,3038778,3039426,3040079,3040713,3041226,3041837,3042472,3043125,3043760,3044384,3045028,3045705,3046373,3047038,3047690,3048350,3049008,3049685,3050329,3050970,3051603,3052251,3052923,3053578,3054232,3054894,,26.865277777777777,2913120,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 hotwell make up,1272781,1272908,1272945,1272981,1273006,1273064,1273105,1273139,1273165,1273205,1273225,1273240,1273354,1273391,1273530,1273809,1274011,1274289,1274571,1274827,1275122,1275394,1275662,1275872,1275994,1276098,1276241,1276437,1276637,1276691,1276763,,5.530555555555555,1251206,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",Unit-2 hotwell make up,1434275,1434347,1434547,1434607,1435284,1435459,1435771,1436174,1436521,1436885,1437236,1437621,1437719,1437760,1437858,1437946,1437996,1438015,1438164,1438242,1438307,1438379,1438452,1438550,1438678,1438725,1438806,1438830,1438868,1438950,1439033,,6.608333333333333,1424751,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",Unit-3 hotwell make up,249671,249673,249676,249678,249681,249694,249699,249701,249705,249715,249718,249720,249727,249732,249748,249758,249772,249792,249813,249842,249875,249894,249896,249910,249919,249922,249927,249930,249934,249937,249946,,0.3819444444444444,246697,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",Boiler fill pump flow,2175771,2176505,2177379,2178240,2179070,2179719,2180494,2181315,2182180,2182965,2183776,2184618,2185403,2186352,2187156,2187860,2188585,2189176,2189734,2190288,2190841,2191523,2192280,2193129,2193792,2194555,2195260,2196052,2196800,2197425,2198103,,31.016666666666666,2057406,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 condensate flow,517622.53,520151,522418,524708,527035,529482,531831,534169,536552,538403,541299,543760,546588,548945,550118,552992,555925,558977,561963,564927,567923,570903,573826,576648,579318,582236,585181,588097,591011.25,593923.56,596855,,110.04509722222218,15613,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",Unit-1 DM water flow,18007.3,18072,18080,18093,18097,18119,18134,18144,18152,18164,18168,18171,18220,18226,18293,18442,18551,18708,18865,19008,19174,19328,19476,19590,19653,19702,19775,19880,19989.69,20015.996,20053,,2.841250000000001,7846,
Aug-24,"BTG steam flow & DM make up
(Totalizer)",Excess return to DM tank,322110,322704,323432,324168,324867,325418,326099,326817,327581,328307,329014,329728,330379,331125,331764,332453,333137,333762,334407,335033,335679,336392,337101,337898,338470,339083,339701,340388,341065,341542,342112,,27.780555555555555,219407,
Aug-24,"TG steam flow &
DM make up (TPH)",TG-1 (TPH),3770,3504,3290,3388,3410,3374,3362,3400,3460,3274,3480,3580,3792,3358,1200,3812,3890,3942,3858,3830,3856,3830,3836,3746,3542,3978,3952,3838,3834,3960,3870,,149.48387096774192,3862,
Aug-24,"TG steam flow &
DM make up (TPH)",TG-2 (TPH),3464,3312,3712,3780,3838,3258,3632,3822,3586,3608,3762,3758,3630,3862,4080,3646,3812,3910,3812,3816,3856,3788,3766,3692,3372,3546,3630,3764,3788,3920,3870,,154.69354838709677,4000,
Aug-24,"TG steam flow &
DM make up (TPH)",TG-3 (TPH),2607,2516,2355,2366,2397,2498,2451,2429,2505,2413,2474,2466,2557,2703,2747,2613,2639,2767,2750,2664,2767,2636,2690,2638,2505,2499,2609,2659,2649,2644,2654,,107.3481182795699,2626,
Aug-24,"TG steam flow &
DM make up (TPH)",Unit-1 HW make up (TPH),246,127,37,36,25,58,41,34,26,40,20,15,114,37,139,279,202,278,282,256,295,272,268,210,122,104,143,196,200,54,72,,5.682795698924731,691,
Aug-24,"TG steam flow &
DM make up (TPH)",Unit-2 HW make up (TPH),40,72,200,60,677,175,312,403,347,364,351,385,98,41,98,88,50,19,149,78,65,72,73,98,128,47,81,24,38,82,83,,6.448924731182796,683,
Aug-24,"TG steam flow &
DM make up (TPH)",Unit-3 HW make up (TPH),4,2,3,2,3,13,5,2,4,10,3,2,7,5,16,10,14,20,21,29,33,19,2,14,9,3,5,3,4,3,9,,0.375,699,
Aug-24,"TG steam flow &
DM make up (TPH)",Boiler fill pump flow (TPH),864,734,874,861,830,649,775,821,865,785,811,842,785,949,804,704,725,591,558,554,553,682,757,849,663,763,705,792,748,625,678,,31.177419354838708,689,
Aug-24,"TG steam flow &
DM make up (TPH)",Unit-1 condensate flow (TPH),2854.530000000028,2528.469999999972,2267,2290,2327,2447,2349,2338,2383,1851,2896,2461,2828,2357,1173,2874,2933,3052,2986,2964,2996,2980,2923,2822,2670,2918,2945,2916,2914.25,2912.310000000056,2931.439999999944,,110.33198924731182,734,
Aug-24,"TG steam flow &
DM make up (TPH)",Unit-1 DM water flow (TPH),139.29999999999927,64.70000000000073,8,13,4,22,15,10,8,12,4,3,49,6,67,149,109,157,157,143,166,154,148,114,63,49,73,105,109.68999999999869,26.306000000000495,37.004000000000815,,2.9368279569892475,732,
Aug-24,"TG steam flow &
DM make up (TPH)",Excess return to DM tank (TPH),772,594,728,736,699,551,681,718,764,726,707,714,651,746,639,689,684,625,645,626,646,713,709,797,572,613,618,687,677,477,570,,27.922043010752688,691,
Aug-24,"TG steam flow &
DM make up (TPH)",(Hotwell make up+Boiler Fill p/p make up) - (excess return),382,341,386,223,836,344,452,542,478,473,478,530,353,286,418,392,307,283,365,291,300,332,391,374,350,304,316,328,313,287,272,,15.76209677419355,720,
Aug-24,Raw water totalizer readings,Raw water intake at reservior (old meter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-24,Raw water totalizer readings,Raw water intake at reservior (new meter),17844010,17845246,17846478,17847824,17851730,17854464,17856426,17858924,17860750,17863826,17864860,17866228,17869348,17870524,17871854,17873264,17874558,17875844,17877114,17878446,17879688,17880920,17882320,17883374,17884484,17885840,17886936,17888008,17889108,17890382,17891332,17892570,,16680604,16012053
Aug-24,Raw water totalizer readings,Raw water inlet flow (HDA billing meter),22776846,22781846,22792324,22799545,22806304,22813326,22820436,22827414,22833396,22840592,22846810,22853553,22860437,22867322,22874229,22879712,22887012,22893255,22899698,22905498,22913388,22920134,22925717,22931217,22936435,22938762,22944062,22949400,22955189,22961003,22966541,22975668,,21067220,20325959
Aug-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - old meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-24,Raw water totalizer readings,TPC Cons-1 (RWP flow) - new meter,12113035,12113619,12114172,12114664,12116543,12118014,12119212,12120081,12121419,12122671,12123475,12123792,12124933,12125576,12125660,12126539,12126969,12126969,12127957,12128027,12128658,12129362,12130891,12132938,12134175,12135938,12137466,12138694,12139532,12140542,12141658,12142504,,11291613,10789170
Aug-24,Raw water totalizer readings,TPC Cons-2 (Direct forebay make up),17784078,17789498,17794778,17800628,17804610,17809048,17813344,17817952,17822094,17825956,17830396,17835678,17840120,17844816,17850006,17853746,17859362,17864666,17869886,17875396,17880092,17885330,17889464,17892174,17895844,17898890,17902600,17906728,17911148,17915542,17920006,17927392,,16993090,16514611
Aug-24,Raw water totalizer readings,TSL Cons - New meter (EM type) Local reading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-24,Raw water totalizer readings,TSL Cons - New meter (EM type) DCS reading,1647808,1649075,1650101,1651135,1651856,1652688,1653426,1654517,1655646,1656707,1657580,1658794,1660782,1661882,1662688,1663837,1664607,1665520,1666464,1667168,1667917,1668714,1669554,1670446,1671148,1671876,1672799,1673504,1674374,1675354,1676336,1677720,,1485064,1407021
Aug-24,Raw water totalizer readings,Forebay make up through RWP,7009461,7009715,7009964,7010211,7011750,7012787,7013675,7014421,7015514,7016539,7017252,7017454,7018371,7018830,7019065,7019756,7020019,7020539,7020938,7021106,7021518,7021974,7023132,7024852,7025862,7027268,7028392,7029252,7030034,7030860,7031790,7032448,,6628907,6460440
Aug-24,Raw water totalizer readings,TPC fire water cons,1581857,1581978,1581892,1581894,1581896,1581898,1581899,1581900,1581902,1581903,1581905,1581906,1581908,1581910,1581912,1581913,1581914,1581915,1581916,1581917,1581919,1581920,1581935,1581937,1581938,1581939,1581940,1581941,1581943,1581944,1581946,1581948,,1581310,1581310
Aug-24,Raw water totalizer readings,TSL fire water cons,1521925,1522395,1522497,1522786,1523033,1523214,1523484,1523683,1523737,1523893,1523911,1523926,1524426,1524554,1524592,1524932,1524939,1524948,1524964,1524978,1524984,1525013,1525116,1525165,1525223,1525282,1525339,1525366,1525380,1525430,1525470,1525472,,1468185,1317347
Aug-24,Raw water totalizer readings,DM plant make up,2208180,2208773,2209321,2209763,2210194,2210635,2211085,2211252,2211576,2211800,2211910,2212167,2212482,2212799,2212912,2213169,2213562,2213774,2214124,2214390,2214754,2215156,2215529,2215793,2216138,2216506,2216968,2217484,2217550,2217736,2217946,2218249,,2134096,2109178
Aug-24,Raw water totalizer readings,CW blow down,4035816,4036319,4037422,4038950,4040437,4041698,4042694,4043498,4044197,4044685,4045055,4045353,4045654,4045987,4046386,4046750,4047292,4047576,4047812,4048067,4048226,4048461,4048763,4048876,4048876,4049018,4049158,4049264,4049393,4049656,4049774,4049864,,3659882,3590006
Aug-24,Raw water totalizer readings,Service Water Cons,83157,83194,83209,83225,83240,83256,83275,83312,83331,83358,83381,83397,83421,83492,83560,83646,83747,83846,83887,83981,84077,84176,84278,84314,84410,84510,84624,84681,84724,84827,84883,84961,,76576,73571
Aug-24,"Raw water consumption
(M3/day)",Raw water intake at reservior (old meter),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Aug-24,"Raw water consumption
(M3/day)",Raw water intake at reservior (new meter),1834,1236,1232,1346,3906,2734,1962,2498,1826,3076,1034,1368,3120,1176,1330,1410,1294,1286,1270,1332,1242,1232,1400,1054,1110,1356,1096,1072,1100,1274,950,1238,,5307,2298
Aug-24,"Raw water consumption
(M3/day)",Raw water inlet flow (HDA billing meter),5900,5000,10478,7221,6759,7022,7110,6978,5982,7196,6218,6743,6884,6885,6907,5483,7300,6243,6443,5800,7890,6746,5583,5500,5218,2327,5300,5338,5789,5814,5538,9127,,8337,3923
Aug-24,"Raw water consumption
(M3/day)",Raw Water taken with PHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Aug-24,"Raw water consumption
(M3/day)",TPC Cons-1 (RWP flow) - old meter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Aug-24,"Raw water consumption
(M3/day)",TPC Cons-1 (RWP flow) - new meter,534,584,553,492,1879,1471,1198,869,1338,1252,804,317,1141,643,84,879,430,0,988,70,631,704,1529,2047,1237,1763,1528,1228,838,1010,1116,846,,3723,4776
Aug-24,"Raw water consumption
(M3/day)",TPC Cons-2 (Direct forebay make up),6416,5420,5280,5850,3982,4438,4296,4608,4142,3862,4440,5282,4442,4696,5190,3740,5616,5304,5220,5510,4696,5238,4134,2710,3670,3046,3710,4128,4420,4394,4464,7386,,700,2556
Aug-24,"Raw water consumption
(M3/day)",Gap between billing meter - (TPC cons + TSL cons),2350,1656,-3966,-25,1129,150,-852,128,-14,-258,-744,-93,678,-1013,-387,-333,-390,347,47,1042,-1952,-276,-49,-1736,-438,2075,-494,-138,-269,-146,-124,-503,,,
Aug-24,"Raw water consumption
(M3/day)",TSL Cons - new meter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
Aug-24,"Raw water consumption
(M3/day)",TSL Cons - DCS meter,1891,1267,1026,1034,721,832,738,1091,1129,1061,873,1214,1988,1100,806,1149,770,913,944,704,749,797,840,892,702,728,923,705,870,980,982,1384,,278,440
Aug-24,"Raw water consumption
(M3/day)",Forebay make up through RWP,251,254,249,247,1539,1037,888,746,1093,1025,713,202,917,459,235,691,263,520,399,168,412,456,1158,1720,1010,1406,1124,860,782,826,930,658,,1618,2318
Aug-24,"Raw water consumption
(M3/day)",TPC fire water cons (EM),1,121,-86,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,1,15,2,1,1,1,1,2,1,2,2,,0,0
Aug-24,"Raw water consumption
(M3/day)",TSL fire water cons (EM),723,470,102,289,247,181,270,199,54,156,18,15,500,128,38,340,7,9,16,14,6,29,103,49,58,59,57,27,14,50,40,2,,286,334
Aug-24,"Raw water consumption
(M3/day)",DM plant make up,508,593,548,442,431,441,450,167,324,224,110,257,315,317,113,257,393,212,350,266,364,402,373,264,345,368,462,516,66,186,210,303,,602,15
Aug-24,"Raw water consumption
(M3/day)",CW blow down,510,503,1103,1528,1487,1261,996,804,699,488,370,298,301,333,399,364,542,284,236,255,159,235,302,113,0,142,140,106,129,263,118,90,,845,388
Aug-24,"Raw water consumption
(M3/day)",Service Water Cons,34,37,15,16,15,16,19,37,19,27,23,16,24,71,68,86,101,99,41,94,96,99,102,36,96,100,114,57,43,103,56,78,,37,16
Aug-24,Raw water analysis,Total TPC raw water cons,6227,5534,5731,6053,5614,5728,5224,5278,5426,4958,5226,5584,5083,5211,5236,4279,6039,5295,6192,5566,5321,5913,5560,4708,4849,4750,5181,5329,5244,5354,5540,8230,5394.612903225807,4137,6998
Aug-24,Raw water analysis,Total TPC raw water cons (MTD),228074,233608,239339,245392,251006,256734,261958,267236,272662,277620,282846,288430,293513,298724,303960,308239,314278,319573,325765,331331,336652,342565,348125,352833,357682,362432,367613,372942,378186,383540,389080,397310,,168378,241747
Aug-24,Raw water analysis,Total TPC raw water cons %,0.7329655736030238,0.782983508245877,0.843442054129077,0.8317222080895447,0.8601156069364162,0.8538028575552028,0.8482384823848238,0.8106004991924828,0.8245327795906259,0.8076801517067004,0.85521611959701,0.8236728837876615,0.6951727517765254,0.8167164179104478,0.8677530554685051,0.7589444714262586,0.8897715988083416,0.8674906582351251,0.8614518689565593,0.892224557190033,0.8787538140356512,0.8806703264952326,0.8572941888619855,0.8330079858030168,0.8686257562662058,0.8596397360442304,0.8438495857233907,0.8826170622193714,0.8563068920676203,0.8399627097576134,0.8457591306972533,0.8575978629405117,,0.8971553610503282,0.8633233268585555
